NegotiationID;SenderID;SenderBestCase;SenderWorstCase;ReceiverIDs;ReceiversBestCase;ReceiversWorstCase;Day;Month;Year;Hours;Minutes;Joint Utility (Best);Joint Utility (Worst;Contract Imbalance (Best;Contract Imbalance (Worst;Value 5=null;Value 5=a;Value 5=b;Value 5=c;Utility_Issue5;Value 4=q;Value 4=s;Value 4=r;Value 4=p;Value 4=null;Value 4=t;Utility_Issue4;Value 2=x;Value 2=y;Value 2=z;Value 2=null;Utility_Issue2;Value 3=k;Value 3=l;Value 3=null;Value 3=n;Value 3=m;Utility_Issue3;Value 1=null;Value 1=h;Value 1=g;Value 1=i;Value 1=j;Utility_Issue1;MessageType
26;54;0.77;0.77;53;0.11;0.11;7;12;2016;11;22;0.88;0.88;0.66;0.66;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
26;53;0.11;0.11;54;0.77;0.77;7;12;2016;11;46;0.88;0.88;-0.66;-0.66;0;0;0;1;0.036;0;1;0;0;0;0;0.0144;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.0588;2
26;54;0.77;0.77;53;0.11;0.11;7;12;2016;15;52;0.88;0.88;0.66;0.66;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;3
26;53;0.83;0.83;54;0.17;0.17;7;12;2016;20;34;1;1;0.66;0.66;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
26;54;0.59;0.59;53;0.24;0.24;8;12;2016;15;1;0.83;0.83;0.35;0.35;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;0;1;0;0.026;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
26;53;0.58;0.58;54;0.23;0.23;8;12;2016;18;51;0.81;0.81;0.35;0.35;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;0;1;0;0.112;1
26;54;0.51;0.51;53;0.31;0.31;9;12;2016;0;4;0.82;0.82;0.2;0.2;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;0;1;0;0.026;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
26;53;0.53;0.53;54;0.27;0.27;9;12;2016;11;11;0.8;0.8;0.26;0.26;0;0;0;1;0.036;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;0;0;0;1;0;0;0;1;0;0;0.28;1
26;54;0.49;0.49;53;0.49;0.49;9;12;2016;21;34;0.98;0.98;0;0;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;0;1;0;0.026;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
26;53;0.49;0.49;54;0.49;0.49;9;12;2016;21;44;0.98;0.98;0;0;0;0;0;1;0.036;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;4
27;55;1;1;56;0.11;0.11;5;12;2016;12;26;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
27;56;0.87;0.87;55;0.25;0.25;5;12;2016;20;17;1.12;1.12;0.62;0.62;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
27;55;0.75;0.75;56;0.2;0.2;8;12;2016;10;1;0.95;0.95;0.55;0.55;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
27;56;0.61;0.61;55;0.51;0.51;8;12;2016;15;2;1.12;1.12;0.1;0.1;0;0;1;0;0;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
27;55;0.71;0.71;56;0.41;0.41;8;12;2016;15;29;1.12;1.12;0.3;0.3;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
27;56;0.54;0.54;55;0.58;0.58;8;12;2016;19;6;1.12;1.12;-0.04;-0.04;0;0;1;0;0;0;0;0;1;0;0;0.08;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
27;55;0.64;0.64;56;0.34;0.34;8;12;2016;19;23;0.98;0.98;0.3;0.3;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;1;0;0;0;0.0588;1
27;56;0.54;0.54;55;0.58;0.58;8;12;2016;20;14;1.12;1.12;-0.04;-0.04;0;0;1;0;0;0;0;0;1;0;0;0.08;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
27;55;0.65;0.65;56;0.48;0.48;8;12;2016;20;43;1.13;1.13;0.17;0.17;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;1;0;0;0;0.0588;1
27;56;0.48;0.48;55;0.65;0.65;8;12;2016;21;11;1.13;1.13;-0.17;-0.17;0;0;1;0;0;1;0;0;0;0;0;0.024;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;5
28;57;1;1;58;0.11;0.11;5;12;2016;11;9;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
28;58;0.87;0.87;57;0.25;0.25;5;12;2016;14;38;1.12;1.12;0.62;0.62;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
28;57;1;1;58;0.11;0.11;6;12;2016;11;12;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.11;0.11;57;1;1;6;12;2016;13;11;1.11;1.11;-0.89;-0.89;0;0;1;0;0;1;0;0;0;0;0;0.024;1;0;0;0;0;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;2
28;57;1;1;58;0.11;0.11;7;12;2016;20;51;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;3
28;58;0.76;0.76;57;0.22;0.22;7;12;2016;22;56;0.98;0.98;0.54;0.54;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
28;57;0.62;0.62;58;0.49;0.49;8;12;2016;8;53;1.11;1.11;0.13;0.13;0;1;0;0;0;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.55;0.55;57;0.45;0.45;8;12;2016;11;16;1;1;0.1;0.1;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
28;57;0.62;0.62;58;0.49;0.49;8;12;2016;17;12;1.11;1.11;0.13;0.13;0;1;0;0;0;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.55;0.55;57;0.45;0.45;8;12;2016;17;27;1;1;0.1;0.1;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
28;57;0.62;0.62;58;0.49;0.49;8;12;2016;18;2;1.11;1.11;0.13;0.13;0;1;0;0;0;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.55;0.55;57;0.45;0.45;8;12;2016;18;17;1;1;0.1;0.1;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
28;57;0.62;0.62;58;0.49;0.49;8;12;2016;19;17;1.11;1.11;0.13;0.13;0;1;0;0;0;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.55;0.55;57;0.45;0.45;8;12;2016;19;51;1;1;0.1;0.1;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
28;57;0.62;0.62;58;0.49;0.49;8;12;2016;20;25;1.11;1.11;0.13;0.13;0;1;0;0;0;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.49;0.49;57;0.62;0.62;8;12;2016;20;42;1.11;1.11;-0.13;-0.13;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;2
28;57;0.6;0.6;58;0.45;0.45;8;12;2016;21;27;1.05;1.05;0.15;0.15;0;1;0;0;0;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
28;58;0.62;0.62;57;0.47;0.47;8;12;2016;22;17;1.09;1.09;0.15;0.15;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;1
28;57;0.6;0.6;58;0.45;0.45;9;12;2016;8;37;1.05;1.05;0.15;0.15;0;1;0;0;0;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
28;58;0.45;0.45;57;0.6;0.6;9;12;2016;10;48;1.05;1.05;-0.15;-0.15;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;0;1;0;0.026;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;2
28;57;0.6;0.6;58;0.45;0.45;9;12;2016;15;30;1.05;1.05;0.15;0.15;0;1;0;0;0;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;3
28;58;0.45;0.45;57;0.6;0.6;9;12;2016;17;24;1.05;1.05;-0.15;-0.15;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;0;1;0;0.026;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;5
29;59;1;1;60;0.11;0.11;5;12;2016;9;30;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
29;60;0.82;0.82;59;0.15;0.15;6;12;2016;15;20;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
29;59;0.9;0.9;60;0.16;0.16;6;12;2016;17;54;1.06;1.06;0.74;0.74;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
29;60;0.79;0.79;59;0.33;0.33;6;12;2016;22;22;1.12;1.12;0.46;0.46;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
29;59;0.73;0.73;60;0.36;0.36;7;12;2016;9;41;1.09;1.09;0.37;0.37;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
29;60;0.69;0.69;59;0.43;0.43;7;12;2016;11;39;1.12;1.12;0.26;0.26;0;0;1;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
29;59;0.6;0.6;60;0.49;0.49;7;12;2016;13;1;1.09;1.09;0.11;0.11;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
29;60;0.62;0.62;59;0.38;0.38;7;12;2016;17;23;1;1;0.24;0.24;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
29;59;0.59;0.59;60;0.37;0.37;7;12;2016;18;49;0.96;0.96;0.22;0.22;0;0;0;1;0.036;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
29;60;0.54;0.54;59;0.46;0.46;7;12;2016;19;45;1;1;0.08;0.08;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
29;59;0.59;0.59;60;0.41;0.41;8;12;2016;9;36;1;1;0.18;0.18;0;0;0;1;0.036;0;0;0;1;0;0;0.0896;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
29;60;0.56;0.56;59;0.34;0.34;8;12;2016;13;22;0.9;0.9;0.22;0.22;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
29;59;0.56;0.56;60;0.43;0.43;8;12;2016;14;23;0.99;0.99;0.13;0.13;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
29;60;0.52;0.52;59;0.33;0.33;8;12;2016;15;52;0.85;0.85;0.19;0.19;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
29;59;0.54;0.54;60;0.41;0.41;8;12;2016;16;17;0.95;0.95;0.13;0.13;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;1;0;0;0;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
29;60;0.49;0.49;59;0.6;0.6;8;12;2016;16;57;1.09;1.09;-0.11;-0.11;0;0;1;0;0;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
30;61;1;0.82;62;0.24;0.08;5;12;2016;14;53;1.24;0.9;0.76;0.74;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;1;0;0;0;0;0;1;0;0;0.28;0
30;62;1;1;61;0.13;0.13;6;12;2016;10;6;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
30;61;0.89;0.89;62;0.08;0.08;6;12;2016;16;11;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
30;62;0.74;0.74;61;0.25;0.25;7;12;2016;17;36;0.99;0.99;0.49;0.49;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
30;61;0.64;0.64;62;0.17;0.17;8;12;2016;17;22;0.81;0.81;0.47;0.47;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
30;62;0.54;0.54;61;0.41;0.41;8;12;2016;18;16;0.95;0.95;0.13;0.13;0;1;0;0;0.18;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
30;61;0.66;0.66;62;0.44;0.44;8;12;2016;19;6;1.1;1.1;0.22;0.22;0;1;0;0;0;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
30;62;0.55;0.55;61;0.55;0.55;9;12;2016;15;26;1.1;1.1;0;0;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
30;61;0.62;0.62;62;0.47;0.47;9;12;2016;15;29;1.09;1.09;0.15;0.15;0;1;0;0;0;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
30;62;0.47;0.47;61;0.62;0.62;9;12;2016;15;56;1.09;1.09;-0.15;-0.15;0;1;0;0;0.18;0;0;0;1;0;0;0.08;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
31;63;0.89;0.89;64;0.08;0.08;5;12;2016;12;48;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;0
31;64;1;0.68;63;0.4;0.06;5;12;2016;15;49;1.4;0.74;0.6;0.62;0;1;0;0;0.18;0;0;0;0;1;0;0;0;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.3;1
31;63;0.86;0.22;64;0.74;0.08;5;12;2016;20;49;1.6;0.3;0.12;0.14;0;0;0;1;0.036;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0.18;1;0;0;0;0;0;0
31;64;0.87;0.71;63;0.31;0.15;5;12;2016;21;41;1.18;0.86;0.56;0.56;0;0;0;1;0.0486;0;0;0;0;1;0;0;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
31;63;0.66;0.66;64;0.31;0.31;7;12;2016;12;18;0.97;0.97;0.35;0.35;0;0;0;1;0.036;1;0;0;0;0;0;0.16;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
31;64;0.66;0.66;63;0.47;0.47;7;12;2016;16;28;1.13;1.13;0.19;0.19;0;1;0;0;0.18;1;0;0;0;0;0;0.024;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
31;63;0.6;0.6;64;0.53;0.53;7;12;2016;21;59;1.13;1.13;0.07;0.07;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
31;64;0.56;0.56;63;0.42;0.42;7;12;2016;22;32;0.98;0.98;0.14;0.14;0;1;0;0;0.18;1;0;0;0;0;0;0.024;1;0;0;0;0;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
31;63;0.53;0.53;64;0.59;0.59;8;12;2016;11;7;1.12;1.12;-0.06;-0.06;0;1;0;0;0;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
31;64;0.59;0.59;63;0.53;0.53;8;12;2016;13;10;1.12;1.12;0.06;0.06;0;1;0;0;0.18;0;0;0;1;0;0;0.08;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;4
32;65;1;0;66;1;0;5;12;2016;14;3;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
32;66;1;0.5;65;0.58;0.06;5;12;2016;18;38;1.58;0.56;0.42;0.44;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.3;1
32;65;0.93;0.59;66;0.45;0.11;5;12;2016;20;37;1.38;0.7;0.48;0.48;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
32;66;0.7;0.54;65;0.53;0.37;6;12;2016;17;16;1.23;0.91;0.17;0.17;0;1;0;0;0.18;0;0;0;0;1;0;0;0;0;1;0;0.026;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
32;65;0.82;0.64;66;0.42;0.26;6;12;2016;21;18;1.24;0.9;0.4;0.38;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;1;0;0;0;0;0;1;0;0;0.28;1
32;66;0.54;0.54;65;0.45;0.45;7;12;2016;22;11;0.99;0.99;0.09;0.09;0;1;0;0;0.18;0;0;0;1;0;0;0.08;1;0;0;0;0;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
32;65;0.65;0.65;66;0.35;0.35;8;12;2016;14;48;1;1;0.3;0.3;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
32;66;0.56;0.56;65;0.57;0.57;8;12;2016;16;8;1.13;1.13;-0.01;-0.01;0;1;0;0;0.18;0;0;1;0;0;0;0.0448;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
32;65;0.65;0.65;66;0.35;0.35;8;12;2016;20;8;1;1;0.3;0.3;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
32;66;0.53;0.53;65;0.6;0.6;9;12;2016;15;55;1.13;1.13;-0.07;-0.07;0;1;0;0;0.18;1;0;0;0;0;0;0.024;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
32;65;0.65;0.65;66;0.35;0.35;9;12;2016;20;18;1;1;0.3;0.3;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
32;66;0.53;0.53;65;0.6;0.6;9;12;2016;20;43;1.13;1.13;-0.07;-0.07;0;1;0;0;0.18;1;0;0;0;0;0;0.024;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
32;65;0.6;0.6;66;0.53;0.53;9;12;2016;21;12;1.13;1.13;0.07;0.07;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;4
45;91;1;1;92;0.11;0.11;5;12;2016;15;9;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
45;92;1;1;91;0.13;0.13;5;12;2016;22;6;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
45;91;0.71;0.71;92;0.38;0.38;5;12;2016;22;29;1.09;1.09;0.33;0.33;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
45;92;0.87;0.87;91;0.25;0.25;6;12;2016;15;42;1.12;1.12;0.62;0.62;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
45;91;0.56;0.56;92;0.43;0.43;6;12;2016;16;3;0.99;0.99;0.13;0.13;0;0;0;1;0.036;1;0;0;0;0;0;0.16;0;0;1;0;0.128;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
45;92;0.66;0.66;91;0.36;0.36;6;12;2016;18;58;1.02;1.02;0.3;0.3;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
45;91;0.51;0.51;92;0.61;0.61;6;12;2016;19;18;1.12;1.12;-0.1;-0.1;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
45;92;0.66;0.66;91;0.36;0.36;6;12;2016;21;33;1.02;1.02;0.3;0.3;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
46;93;1;1;94;0.11;0.11;5;12;2016;12;12;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
46;94;0.9;0.9;93;0.07;0.07;5;12;2016;22;54;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
46;93;0.71;0.71;94;0.26;0.26;6;12;2016;11;8;0.97;0.97;0.45;0.45;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
46;94;0.55;0.55;93;0.55;0.55;7;12;2016;23;17;1.1;1.1;0;0;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
46;93;0.55;0.55;94;0.55;0.55;8;12;2016;10;57;1.1;1.1;0;0;0;1;0;0;0;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;4
47;95;1;1;96;0.11;0.11;5;12;2016;17;5;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
47;96;0.9;0.9;95;0.07;0.07;6;12;2016;12;45;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
47;95;0.8;0.8;96;0.26;0.26;6;12;2016;13;50;1.06;1.06;0.54;0.54;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
47;96;0.82;0.82;95;0.31;0.31;8;12;2016;8;57;1.13;1.13;0.51;0.51;0;0;1;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
47;95;0.73;0.73;96;0.32;0.32;8;12;2016;11;45;1.05;1.05;0.41;0.41;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
47;96;0.57;0.57;95;0.51;0.51;8;12;2016;16;59;1.08;1.08;0.06;0.06;0;0;1;0;0;0;0;0;1;0;0;0.08;0;0;1;0;0.026;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
47;95;0.65;0.65;96;0.4;0.4;8;12;2016;20;20;1.05;1.05;0.25;0.25;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
47;96;0.54;0.54;95;0.58;0.58;9;12;2016;11;3;1.12;1.12;-0.04;-0.04;0;0;1;0;0;0;0;0;1;0;0;0.08;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
47;95;0.62;0.62;96;0.5;0.5;9;12;2016;11;27;1.12;1.12;0.12;0.12;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;1;0;0;0;0.0588;1
47;96;0.5;0.5;95;0.62;0.62;9;12;2016;17;42;1.12;1.12;-0.12;-0.12;0;0;1;0;0;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;4
48;97;1;0;98;1;0;5;12;2016;14;45;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
48;98;1;0.3;97;0.78;0.06;5;12;2016;21;29;1.78;0.36;0.22;0.24;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0.3;1
